"fa href","title","title href","discourse-tag","discourse-tag href","discourse-tags__tag-separator","discourse-tag 2","discourse-tag href 2","discourse-tags__tag-separator 2","discourse-tag 3","discourse-tag href 3","avatar src","latest href","avatar src 2","badge-posts href","number","number 2","post-activity href","relative-date","group-ds-students href","group-ds-students href 2","group-ds-students href 3","avatar src 3","group-ds-students href 4","avatar src 4","avatar src 5"
"[object Object]","Live sessions regarding Project 1","https://discourse.onlinedegree.iitm.ac.in/t/live-sessions-regarding-project-1/165593","clarification","https://discourse.onlinedegree.iitm.ac.in/tag/clarification","","","","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f2000237/48/66999_2.png","https://discourse.onlinedegree.iitm.ac.in/u/carlton","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/carlton/48/56317_2.png","https://discourse.onlinedegree.iitm.ac.in/t/live-sessions-regarding-project-1/165593/1","1","54","https://discourse.onlinedegree.iitm.ac.in/t/live-sessions-regarding-project-1/165593/2","Jan 28","https://discourse.onlinedegree.iitm.ac.in/u/23f2000237","","","","","",""
"","Tds jan 2025 calender accesss and video lecture access in portal","https://discourse.onlinedegree.iitm.ac.in/t/tds-jan-2025-calender-accesss-and-video-lecture-access-in-portal/163158","clarification","https://discourse.onlinedegree.iitm.ac.in/tag/clarification",",","tds","https://discourse.onlinedegree.iitm.ac.in/tag/tds","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/raunakthatoi/48/68228_2.png","https://discourse.onlinedegree.iitm.ac.in/u/carlton","https://avatars.discourse-cdn.com/v4/letter/j/ec9cab/48.png","https://discourse.onlinedegree.iitm.ac.in/t/tds-jan-2025-calender-accesss-and-video-lecture-access-in-portal/163158/1","4","124","https://discourse.onlinedegree.iitm.ac.in/t/tds-jan-2025-calender-accesss-and-video-lecture-access-in-portal/163158/6","Jan 25","https://discourse.onlinedegree.iitm.ac.in/u/raunakthatoi","https://discourse.onlinedegree.iitm.ac.in/u/jahnavih","https://discourse.onlinedegree.iitm.ac.in/u/mandy","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/mandy/48/119300_2.png","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/carlton/48/56317_2.png",""
"[object Object]","GA2 deadline","https://discourse.onlinedegree.iitm.ac.in/t/ga2-deadline/165142","graded-assignment","https://discourse.onlinedegree.iitm.ac.in/tag/graded-assignment","","","","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/24f2006531/48/111700_2.png","https://discourse.onlinedegree.iitm.ac.in/u/saransh_saini","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/saransh_saini/48/123495_2.png","https://discourse.onlinedegree.iitm.ac.in/t/ga2-deadline/165142/1","1","67","https://discourse.onlinedegree.iitm.ac.in/t/ga2-deadline/165142/2","Jan 25","https://discourse.onlinedegree.iitm.ac.in/u/24f2006531","","","","","",""
"[object Object]","Agenda for Today’s Live Session [Flask Tutorial]","https://discourse.onlinedegree.iitm.ac.in/t/agenda-for-todays-live-session-flask-tutorial/164869","diploma-level","https://discourse.onlinedegree.iitm.ac.in/tag/diploma-level",",","announcement","https://discourse.onlinedegree.iitm.ac.in/tag/announcement",",","live-session","https://discourse.onlinedegree.iitm.ac.in/tag/live-session","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/saransh_saini/48/123495_2.png","https://discourse.onlinedegree.iitm.ac.in/u/saransh_saini","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f3003453/48/111174_2.png","https://discourse.onlinedegree.iitm.ac.in/t/agenda-for-todays-live-session-flask-tutorial/164869/1","3","76","https://discourse.onlinedegree.iitm.ac.in/t/agenda-for-todays-live-session-flask-tutorial/164869/4","Jan 24","https://discourse.onlinedegree.iitm.ac.in/u/23f3003453","https://discourse.onlinedegree.iitm.ac.in/u/23f2004097","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f2004097/48/68126_2.png","","",""
"","Drop Course window for TDS","https://discourse.onlinedegree.iitm.ac.in/t/drop-course-window-for-tds/164737","clarification","https://discourse.onlinedegree.iitm.ac.in/tag/clarification",",","diploma-level","https://discourse.onlinedegree.iitm.ac.in/tag/diploma-level",",","term1-2025","https://discourse.onlinedegree.iitm.ac.in/tag/term1-2025","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f1001511/48/123915_2.png","https://discourse.onlinedegree.iitm.ac.in/u/23f1001511","","https://discourse.onlinedegree.iitm.ac.in/t/drop-course-window-for-tds/164737/1","0","73","https://discourse.onlinedegree.iitm.ac.in/t/drop-course-window-for-tds/164737/1","Jan 22","","","","","","",""
"","TDS - Assignment week 2","https://discourse.onlinedegree.iitm.ac.in/t/tds-assignment-week-2/164462","clarification","https://discourse.onlinedegree.iitm.ac.in/tag/clarification","","","","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f2003853/48/67184_2.png","https://discourse.onlinedegree.iitm.ac.in/u/23f2003853","","https://discourse.onlinedegree.iitm.ac.in/t/tds-assignment-week-2/164462/1","0","75","https://discourse.onlinedegree.iitm.ac.in/t/tds-assignment-week-2/164462/1","Jan 21","","","","","","",""
"","Agenda for Today’s(21/01/2025) session","https://discourse.onlinedegree.iitm.ac.in/t/agenda-for-todays-21-01-2025-session/164460","week-1","https://discourse.onlinedegree.iitm.ac.in/tag/week-1",",","week-2","https://discourse.onlinedegree.iitm.ac.in/tag/week-2",",","agenda","https://discourse.onlinedegree.iitm.ac.in/tag/agenda","https://avatars.discourse-cdn.com/v4/letter/j/b9bd4f/48.png","https://discourse.onlinedegree.iitm.ac.in/u/jivraj","","https://discourse.onlinedegree.iitm.ac.in/t/agenda-for-todays-21-01-2025-session/164460/1","0","55","https://discourse.onlinedegree.iitm.ac.in/t/agenda-for-todays-21-01-2025-session/164460/1","Jan 21","","","","","","",""
"","Regarding droping from TDS","https://discourse.onlinedegree.iitm.ac.in/t/regarding-droping-from-tds/164291","clarification","https://discourse.onlinedegree.iitm.ac.in/tag/clarification",",","diploma-level","https://discourse.onlinedegree.iitm.ac.in/tag/diploma-level","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/divya1/48/67525_2.png","https://discourse.onlinedegree.iitm.ac.in/u/23f2004752","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f2004752/48/68296_2.png","https://discourse.onlinedegree.iitm.ac.in/t/regarding-droping-from-tds/164291/1","2","101","https://discourse.onlinedegree.iitm.ac.in/t/regarding-droping-from-tds/164291/3","Jan 20","https://discourse.onlinedegree.iitm.ac.in/u/divya1","","","","","",""
"[object Object]","Issues In TDS And Replacement with another course","https://discourse.onlinedegree.iitm.ac.in/t/issues-in-tds-and-replacement-with-another-course/164147","clarification","https://discourse.onlinedegree.iitm.ac.in/tag/clarification",",","operational","https://discourse.onlinedegree.iitm.ac.in/tag/operational",",","diploma-level","https://discourse.onlinedegree.iitm.ac.in/tag/diploma-level","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/rrishit/48/112505_2.png","https://discourse.onlinedegree.iitm.ac.in/u/trigon","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f2000573/48/68306_2.png","https://discourse.onlinedegree.iitm.ac.in/t/issues-in-tds-and-replacement-with-another-course/164147/1","2","139","https://discourse.onlinedegree.iitm.ac.in/t/issues-in-tds-and-replacement-with-another-course/164147/3","Jan 19","https://discourse.onlinedegree.iitm.ac.in/u/rrishit","https://discourse.onlinedegree.iitm.ac.in/u/23f2000573","","https://avatars.discourse-cdn.com/v4/letter/t/c6cbf5/48.png","","",""
"","Score keeps resetting to 0","https://discourse.onlinedegree.iitm.ac.in/t/score-keeps-resetting-to-0/163765","miscellaneous","https://discourse.onlinedegree.iitm.ac.in/tag/miscellaneous",",","tds","https://discourse.onlinedegree.iitm.ac.in/tag/tds","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/24f2006531/48/111700_2.png","https://discourse.onlinedegree.iitm.ac.in/u/shubham6","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/carlton/48/56317_2.png","https://discourse.onlinedegree.iitm.ac.in/t/score-keeps-resetting-to-0/163765/1","5","95","https://discourse.onlinedegree.iitm.ac.in/t/score-keeps-resetting-to-0/163765/8","Jan 19","https://discourse.onlinedegree.iitm.ac.in/u/24f2006531","https://discourse.onlinedegree.iitm.ac.in/u/carlton","https://discourse.onlinedegree.iitm.ac.in/u/gauravindex","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/gauravindex/48/13870_2.png","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/s.anand/48/15264_2.png","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/shubham6/48/12463_2.png"
"","Need Clarity","https://discourse.onlinedegree.iitm.ac.in/t/need-clarity/164205","clarification","https://discourse.onlinedegree.iitm.ac.in/tag/clarification",",","operational","https://discourse.onlinedegree.iitm.ac.in/tag/operational","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/psisaddicted/48/111629_2.png","https://discourse.onlinedegree.iitm.ac.in/u/psisaddicted","","https://discourse.onlinedegree.iitm.ac.in/t/need-clarity/164205/1","0","69","https://discourse.onlinedegree.iitm.ac.in/t/need-clarity/164205/1","Jan 18","","","","","","",""
"[object Object]","TA Sessions youtube links","https://discourse.onlinedegree.iitm.ac.in/t/ta-sessions-youtube-links/164089","clarification","https://discourse.onlinedegree.iitm.ac.in/tag/clarification","","","","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/koustubhr/48/68167_2.png","https://discourse.onlinedegree.iitm.ac.in/u/jivraj","https://avatars.discourse-cdn.com/v4/letter/j/b9bd4f/48.png","https://discourse.onlinedegree.iitm.ac.in/t/ta-sessions-youtube-links/164089/1","1","70","https://discourse.onlinedegree.iitm.ac.in/t/ta-sessions-youtube-links/164089/2","Jan 18","https://discourse.onlinedegree.iitm.ac.in/u/koustubhr","","","","","",""
"","Need friends","https://discourse.onlinedegree.iitm.ac.in/t/need-friends/163381","miscellaneous","https://discourse.onlinedegree.iitm.ac.in/tag/miscellaneous","","","","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f2005121/48/67277_2.png","https://discourse.onlinedegree.iitm.ac.in/u/23f2005121","https://avatars.discourse-cdn.com/v4/letter/r/c6cbf5/48.png","https://discourse.onlinedegree.iitm.ac.in/t/need-friends/163381/1","3","134","https://discourse.onlinedegree.iitm.ac.in/t/need-friends/163381/4","Jan 16","https://discourse.onlinedegree.iitm.ac.in/u/rishabhsehgal","https://discourse.onlinedegree.iitm.ac.in/u/23f2000237","https://discourse.onlinedegree.iitm.ac.in/u/adi_1792","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f2000237/48/66999_2.png","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/adi_1792/48/70618_2.png",""
"[object Object]","Regarding EXTRA MATERIAL/INFORMATION/RESOURCES for the upcoming project","https://discourse.onlinedegree.iitm.ac.in/t/regarding-extra-material-information-resources-for-the-upcoming-project/163241","clarification","https://discourse.onlinedegree.iitm.ac.in/tag/clarification",",","extra-resources","https://discourse.onlinedegree.iitm.ac.in/tag/extra-resources",",","guidelines","https://discourse.onlinedegree.iitm.ac.in/tag/guidelines","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f1002382/48/68945_2.png","https://discourse.onlinedegree.iitm.ac.in/u/s.anand","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/s.anand/48/15264_2.png","https://discourse.onlinedegree.iitm.ac.in/t/regarding-extra-material-information-resources-for-the-upcoming-project/163241/1","1","116","https://discourse.onlinedegree.iitm.ac.in/t/regarding-extra-material-information-resources-for-the-upcoming-project/163241/2","Jan 14","https://discourse.onlinedegree.iitm.ac.in/u/23f1002382","","","","","",""
"","Answers are not getting saved","https://discourse.onlinedegree.iitm.ac.in/t/answers-are-not-getting-saved/163224","","","","","","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/22f3001315/48/90556_2.png","https://discourse.onlinedegree.iitm.ac.in/u/jivraj","https://avatars.discourse-cdn.com/v4/letter/j/b9bd4f/48.png","https://discourse.onlinedegree.iitm.ac.in/t/answers-are-not-getting-saved/163224/1","1","60","https://discourse.onlinedegree.iitm.ac.in/t/answers-are-not-getting-saved/163224/2","Jan 14","https://discourse.onlinedegree.iitm.ac.in/u/22f3001315","","","","","",""
"[object Object]","TDS iitm certified books","https://discourse.onlinedegree.iitm.ac.in/t/tds-iitm-certified-books/163147","clarification","https://discourse.onlinedegree.iitm.ac.in/tag/clarification",",","diploma-level","https://discourse.onlinedegree.iitm.ac.in/tag/diploma-level",",","guidelines","https://discourse.onlinedegree.iitm.ac.in/tag/guidelines","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/divya1/48/67525_2.png","https://discourse.onlinedegree.iitm.ac.in/u/s.anand","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/s.anand/48/15264_2.png","https://discourse.onlinedegree.iitm.ac.in/t/tds-iitm-certified-books/163147/1","1","135","https://discourse.onlinedegree.iitm.ac.in/t/tds-iitm-certified-books/163147/2","Jan 14","https://discourse.onlinedegree.iitm.ac.in/u/divya1","","","","","",""
"","Can I take the end-term exam without submitting assignments if I missed it due to an emergency?","https://discourse.onlinedegree.iitm.ac.in/t/can-i-take-the-end-term-exam-without-submitting-assignments-if-i-missed-it-due-to-an-emergency/161072","miscellaneous","https://discourse.onlinedegree.iitm.ac.in/tag/miscellaneous",",","diploma-level","https://discourse.onlinedegree.iitm.ac.in/tag/diploma-level","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/24ds3000064/48/111221_2.png","https://discourse.onlinedegree.iitm.ac.in/u/22f3002293","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/22f3002293/48/92210_2.png","https://discourse.onlinedegree.iitm.ac.in/t/can-i-take-the-end-term-exam-without-submitting-assignments-if-i-missed-it-due-to-an-emergency/161072/1","3","105","https://discourse.onlinedegree.iitm.ac.in/t/can-i-take-the-end-term-exam-without-submitting-assignments-if-i-missed-it-due-to-an-emergency/161072/4","Jan 13","https://discourse.onlinedegree.iitm.ac.in/u/24ds3000064","","","","","",""
"[object Object]","Way of conduction of exam","https://discourse.onlinedegree.iitm.ac.in/t/way-of-conduction-of-exam/163144","clarification","https://discourse.onlinedegree.iitm.ac.in/tag/clarification","","","","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/divya1/48/67525_2.png","https://discourse.onlinedegree.iitm.ac.in/u/adi_1792","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/adi_1792/48/70618_2.png","https://discourse.onlinedegree.iitm.ac.in/t/way-of-conduction-of-exam/163144/1","1","72","https://discourse.onlinedegree.iitm.ac.in/t/way-of-conduction-of-exam/163144/2","Jan 13","https://discourse.onlinedegree.iitm.ac.in/u/divya1","","","","","",""
"[object Object]","TDS calendar link not found","https://discourse.onlinedegree.iitm.ac.in/t/tds-calendar-link-not-found/162425","clarification","https://discourse.onlinedegree.iitm.ac.in/tag/clarification",",","term1-2025","https://discourse.onlinedegree.iitm.ac.in/tag/term1-2025",",","calender","https://discourse.onlinedegree.iitm.ac.in/tag/calender","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f3001764/48/66764_2.png","https://discourse.onlinedegree.iitm.ac.in/u/carlton","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/carlton/48/56317_2.png","https://discourse.onlinedegree.iitm.ac.in/t/tds-calendar-link-not-found/162425/1","1","71","https://discourse.onlinedegree.iitm.ac.in/t/tds-calendar-link-not-found/162425/3","Jan 12","https://discourse.onlinedegree.iitm.ac.in/u/23f3001764","","","","","",""
"[object Object]","Contribute to My Open-Source LLM Classroom Assignment Evaluator","https://discourse.onlinedegree.iitm.ac.in/t/contribute-to-my-open-source-llm-classroom-assignment-evaluator/161214","miscellaneous","https://discourse.onlinedegree.iitm.ac.in/tag/miscellaneous","","","","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/22f3001914/48/100448_2.png","https://discourse.onlinedegree.iitm.ac.in/u/s.anand","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/carlton/48/56317_2.png","https://discourse.onlinedegree.iitm.ac.in/t/contribute-to-my-open-source-llm-classroom-assignment-evaluator/161214/1","4","185","https://discourse.onlinedegree.iitm.ac.in/t/contribute-to-my-open-source-llm-classroom-assignment-evaluator/161214/5","Jan 8","https://discourse.onlinedegree.iitm.ac.in/u/22f3001914","https://discourse.onlinedegree.iitm.ac.in/u/carlton","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/s.anand/48/15264_2.png","","",""
